mobile_id,battery_power,bluetooth,clock_speed,dual_sim,front_cam,four_g,int_memory,mobile_depth,mobile_wt,n_cores,primary_cam,px_height,px_width,ram,screen_ht,screen_wid,talk_time,three_g,touch_screen,wifi,price_class
100230,1396,Yes,1.4,Yes,0,Yes,Low,1.1,181,1,23,830,1665,1818,13,15,10,Yes,No,No,0
100231,880,Yes,1.7,,,No,Medium,0.7,173,2,2,,1350,1414,12,1,7,Yes,Yes,No,0
100232,1680,Yes,1.2,Yes,6,Yes,Medium,0.7,168,4,7,679,1231,1459,15,3,2,Yes,Yes,No,0
100233,1783,No,0.9,Yes,19,No,Medium,0.8,135,0,20,361,1589,1225,4,1,5,No,Yes,No,0
100234,644,Yes,2.7,No,0,No,Medium,0.7,157,8,3,311,881,1262,12,1,15,Yes,No,No,0
100235,1459,No,2.7,Yes,12,No,Low,0.6,254,0,22,174,724,765,7,7,8,No,No,No,0
100236,1893,Yes,2.2,Yes,8,No,High,0.2,134,2,11,645,762,3828,14,3,18,No,Yes,Yes,1
100237,1722,Yes,2.1,No,1,No,High,0.9,60,2,8,1242,1422,2010,2,3,6,Yes,No,Yes,1
100238,1626,Yes,1.4,Yes,2,No,Medium,0.2,149,3,12,27,507,3591,26,25,18,Yes,Yes,No,0
100239,1831,Yes,2.3,No,3,Yes,Medium,0.2,148,7,14,437,1113,2460,10,5,18,Yes,No,No,1
100240,1014,Yes,3.0,Yes,1,Yes,Medium,0.4,249,0,4,214,1266,947,14,7,6,Yes,Yes,No,0
100241,1262,No,1.8,Yes,12,No,Medium,0.1,149,5,16,223,737,3248,13,3,4,No,Yes,Yes,0
100242,1450,Yes,2.7,Yes,9,No,Low,0.6,131,1,17,707,1882,575,15,9,12,No,No,No,0
100243,715,Yes,3.4,Yes,0,Yes,Medium,0.3,47,1,1,577,1512,1981,4,4,15,Yes,Yes,Yes,0
100244,1191,No,2.9,Yes,2,Yes,Medium,0.9,89,5,2,1736,1587,169,9,3,16,Yes,Yes,No,0
100245,1527,No,0.2,Yes,1,Yes,Medium,0.0,166,8,3,286,840,1188,12,8,2,Yes,No,No,0
100246,,Yes,0.0,,,No,,1.0,112,,11,,106,,11,1,2,No,Yes,,0
100247,1355,Yes,0.3,Yes,7,Yes,High,0.1,195,7,6,248,1004,818,16,0,6,Yes,Yes,No,0
100248,1264,Yes,0.6,Yes,12,Yes,Medium,0.6,139,7,22,241,538,1092,11,11,12,Yes,Yes,Yes,0
100249,712,Yes,0.5,Yes,3,Yes,Medium,0.2,84,2,10,558,1208,2190,16,12,4,Yes,Yes,Yes,0
100250,994,Yes,0.4,No,3,Yes,High,0.8,171,9,9,386,2021,3188,9,8,6,Yes,Yes,Yes,0
100251,1902,No,0.5,No,10,No,Low,0.2,155,4,11,766,877,940,14,10,15,Yes,Yes,No,0
100252,1170,Yes,0.1,Yes,2,No,Medium,1.5,112,4,31,686,1391,599,4,7,29,No,Yes,Yes,0
100253,1243,No,2.3,No,17,Yes,High,0.8,115,0,22,390,790,1985,4,3,25,Yes,Yes,No,0
100254,587,Yes,2.3,Yes,4,No,Low,0.7,170,1,16,612,1793,2777,9,2,14,Yes,Yes,No,0
100255,1046,Yes,2.8,Yes,0,Yes,Medium,0.2,100,8,0,259,1040,3863,17,12,9,Yes,Yes,Yes,0
100256,979,No,0.5,Yes,0,Yes,Low,0.5,164,7,2,793,1670,3449,5,2,14,Yes,No,No,0
100257,1528,Yes,0.8,Yes,4,Yes,Low,0.3,229,9,5,412,1105,3317,7,2,28,Yes,Yes,No,0
100258,883,Yes,0.9,Yes,8,No,Low,0.4,255,8,7,1393,1800,1674,8,3,17,Yes,Yes,Yes,1
100259,792,Yes,0.1,Yes,0,Yes,High,0.2,172,3,3,1037,1118,1756,19,6,1,Yes,Yes,Yes,0
100260,723,Yes,1.9,No,4,No,Medium,0.3,102,1,7,1467,1901,2339,19,9,17,No,Yes,Yes,0
100261,1929,Yes,2.0,No,7,Yes,High,0.6,168,9,7,1786,1962,3880,9,8,11,Yes,Yes,No,1
100262,587,Yes,2.3,Yes,4,No,Low,0.7,170,1,16,612,1793,2777,9,2,14,Yes,Yes,No,0
100263,1280,No,1.4,Yes,0,No,Low,1.0,167,1,0,1255,1779,871,16,14,21,No,Yes,No,0
100264,1629,No,0.5,No,5,Yes,Medium,0.9,100,6,8,413,643,3359,16,10,13,Yes,No,No,1
100265,1963,Yes,1.0,No,16,Yes,Medium,0.1,157,2,17,1136,1813,714,18,2,2,Yes,No,Yes,0
100266,1904,No,1.3,Yes,5,No,Medium,1.6,75,3,6,899,1355,2480,5,2,11,Yes,Yes,No,0
100267,1414,No,2.0,Yes,2,No,Medium,0.8,99,7,3,262,829,3799,17,7,7,Yes,No,Yes,0
100268,1842,No,2.5,No,2,Yes,Medium,0.4,140,1,12,128,853,1391,17,4,22,Yes,No,No,0
100269,1274,No,0.0,No,1,No,Low,0.1,156,6,3,593,1061,1190,8,10,15,No,Yes,Yes,0
100270,,No,2.8,,,Yes,,0.4,197,,15,,1071,,10,7,17,Yes,Yes,,0
100271,928,No,2.0,Yes,6,Yes,Medium,0.7,114,5,11,609,1751,484,5,8,23,Yes,Yes,Yes,0
100272,1113,No,0.6,Yes,0,No,Medium,0.3,145,1,10,1047,1312,277,11,2,12,Yes,No,Yes,0
100273,921,Yes,0.3,Yes,4,No,Low,0.8,91,13,14,1017,1122,1773,2,3,17,Yes,Yes,No,0
100274,1881,Yes,2.2,No,5,No,Medium,0.7,144,2,14,478,1261,1983,10,5,14,Yes,No,Yes,1
100275,1803,Yes,3.0,No,0,No,Low,0.1,105,8,2,203,923,463,1,2,6,Yes,No,Yes,0
100276,1867,No,2.3,No,0,Yes,Low,0.1,191,6,3,712,1442,990,6,1,2,Yes,No,Yes,0
100277,926,Yes,1.5,Yes,14,Yes,Medium,0.9,106,1,14,719,953,2781,17,3,23,Yes,No,No,0
100278,793,Yes,1.9,Yes,0,Yes,Medium,0.3,124,8,2,15,1196,1050,11,9,3,Yes,Yes,Yes,0
100279,1563,Yes,1.2,Yes,1,Yes,Medium,0.1,98,7,8,484,734,2849,13,10,2,Yes,Yes,Yes,1
100280,967,Yes,2.6,Yes,22,Yes,Medium,1.1,41,12,24,757,1798,3224,18,10,31,Yes,Yes,Yes,1
100281,1051,Yes,1.4,No,2,Yes,Medium,1.1,194,0,4,32,1661,2153,11,11,0,Yes,No,No,0
100282,,Yes,2.5,,,No,,0.8,107,5,10,,1485,,12,5,7,Yes,No,Yes,0
100283,723,No,0.5,No,0,Yes,Low,0.2,168,4,3,920,1748,1851,15,3,16,Yes,No,No,0
100284,1208,Yes,0.1,No,2,No,Low,0.3,213,3,12,630,554,1744,6,2,5,Yes,Yes,Yes,1
100285,713,Yes,0.0,Yes,21,Yes,Medium,1.3,222,1,23,414,1224,994,10,1,2,Yes,Yes,Yes,0
100286,1849,Yes,2.3,No,7,Yes,Low,0.4,144,5,19,606,1123,3447,14,11,19,Yes,No,Yes,0
100287,1711,Yes,1.5,Yes,9,Yes,Low,0.8,267,6,13,103,2061,1740,14,9,0,Yes,Yes,Yes,0
100288,1009,Yes,1.0,Yes,2,No,Low,0.6,102,8,14,912,1043,1716,7,5,15,No,No,No,0
100289,1554,No,2.8,Yes,7,No,Medium,0.1,105,6,18,699,1492,2184,13,9,20,Yes,No,Yes,0
100290,543,Yes,0.5,Yes,4,Yes,Medium,0.7,132,5,7,693,1031,933,14,0,5,Yes,Yes,No,0
100291,1276,Yes,2.9,Yes,2,No,Medium,0.3,130,2,3,217,735,3798,19,10,8,Yes,Yes,Yes,0
100292,1610,No,0.5,Yes,3,Yes,Low,1.3,251,4,9,429,1801,4105,21,2,24,Yes,Yes,Yes,1
100293,2023,Yes,0.4,Yes,2,Yes,Low,0.1,130,7,15,830,1805,2552,19,9,26,Yes,Yes,Yes,0
100294,1106,No,2.9,No,6,Yes,Low,0.1,136,12,20,2071,2021,4091,19,8,23,Yes,Yes,Yes,1
100295,947,Yes,2.2,Yes,1,Yes,Medium,0.4,179,2,2,229,767,2685,7,2,10,Yes,Yes,Yes,0
100296,1296,Yes,1.5,Yes,1,No,Medium,0.7,173,0,4,204,787,1476,9,6,6,No,No,Yes,0
100297,1516,No,1.8,Yes,9,Yes,Low,0.3,91,8,17,652,1086,2307,19,2,3,Yes,No,Yes,0
100298,768,Yes,0.9,No,16,Yes,Medium,0.1,113,1,20,418,515,952,19,3,16,Yes,No,Yes,0
100299,835,No,0.5,Yes,2,Yes,Medium,0.0,180,11,2,59,1760,1624,19,21,10,Yes,No,No,0
100300,1097,No,0.8,No,10,Yes,Medium,0.1,160,7,15,1277,1352,2219,15,6,12,Yes,No,Yes,0
100301,1355,Yes,0.4,Yes,14,No,Low,1.8,236,5,12,17,302,3120,3,5,6,Yes,Yes,Yes,0
100302,1454,Yes,4.6,Yes,4,Yes,High,1.0,252,13,2,1519,1962,1423,15,2,26,Yes,Yes,Yes,0
100303,830,Yes,2.0,Yes,6,Yes,High,0.3,131,5,7,707,979,4029,10,2,31,Yes,No,Yes,1
100304,524,Yes,0.4,Yes,3,No,High,1.0,89,2,6,48,1236,2553,17,12,1,Yes,Yes,Yes,0
100305,1627,No,0.9,Yes,9,Yes,Medium,0.1,180,6,16,52,1082,3206,12,6,16,Yes,Yes,No,0
100306,1311,Yes,2.9,No,2,Yes,High,1.1,82,8,0,525,1603,596,13,3,1,Yes,No,Yes,0
100307,637,Yes,2.5,No,30,Yes,High,0.9,61,5,24,148,1253,2783,13,3,3,Yes,Yes,Yes,0
100308,1956,No,1.5,Yes,0,Yes,High,0.3,196,3,0,701,1792,703,16,1,16,Yes,Yes,No,0
100309,1494,No,1.6,Yes,4,Yes,Medium,0.2,101,1,17,979,1190,3614,15,12,9,Yes,No,No,0
100310,578,No,0.7,Yes,1,No,Medium,0.0,253,9,13,438,760,2947,0,1,0,Yes,No,Yes,0
100311,1325,No,1.9,No,2,No,Medium,0.1,146,1,10,499,695,2328,17,10,2,Yes,No,No,1
100312,1891,Yes,2.9,Yes,10,No,High,0.2,238,5,12,750,1260,3738,22,15,5,Yes,Yes,Yes,1
100313,1216,No,2.7,No,1,Yes,Medium,0.3,95,3,8,581,1725,2223,14,3,4,Yes,Yes,Yes,1
100314,575,Yes,0.0,Yes,3,No,Low,0.2,104,8,6,1343,1924,3765,15,10,12,No,No,No,0
100315,1998,Yes,2.0,Yes,15,No,Medium,0.2,182,7,21,163,1246,1377,8,2,13,No,Yes,No,0
100316,988,Yes,1.6,Yes,11,Yes,Medium,0.6,156,8,17,616,681,2819,16,13,5,Yes,No,Yes,0
100317,1417,No,1.5,No,1,No,Low,0.2,102,5,6,253,1050,2354,19,7,11,No,Yes,No,0
100318,1514,No,2.9,No,0,No,Medium,0.2,118,3,1,186,1810,1152,8,3,20,No,Yes,Yes,0
100319,,No,0.1,,,Yes,,0.3,125,,18,,1311,,10,1,10,Yes,Yes,,0
100320,1128,Yes,1.1,No,9,Yes,Medium,0.9,135,8,10,751,1582,1434,5,0,11,Yes,No,No,0
100321,669,Yes,2.5,No,2,Yes,Medium,0.8,155,10,3,211,439,3274,22,10,27,Yes,Yes,No,0
100322,660,No,1.1,Yes,4,Yes,Low,0.1,142,6,11,276,845,3551,9,6,11,Yes,No,Yes,0
100323,610,Yes,0.5,Yes,4,Yes,Low,0.3,64,5,10,238,1757,4112,15,8,19,Yes,Yes,Yes,0
100324,,Yes,2.4,,,Yes,,0.1,109,1,19,,517,,6,4,16,Yes,Yes,Yes,0
100325,1317,No,1.5,No,6,No,Low,0.1,154,2,9,431,542,425,7,0,11,Yes,Yes,Yes,0
100326,757,Yes,0.9,Yes,4,No,High,0.5,157,7,5,114,819,3433,6,5,10,Yes,Yes,No,0
100327,1083,Yes,1.4,Yes,2,Yes,Medium,0.8,156,5,9,295,503,1338,16,8,5,Yes,Yes,Yes,0
100328,2045,Yes,2.4,Yes,10,Yes,Medium,0.1,148,11,12,501,791,2340,12,4,4,Yes,No,Yes,1
100329,671,Yes,1.4,Yes,4,Yes,Low,0.0,90,1,5,459,1127,2043,4,1,23,Yes,Yes,No,0
100330,534,No,1.5,No,1,Yes,Medium,0.7,113,1,4,290,810,740,11,10,18,Yes,Yes,No,0
100331,1058,Yes,1.0,Yes,4,Yes,Medium,0.6,85,1,6,529,1099,2022,4,3,26,Yes,No,Yes,1
100332,1844,Yes,0.4,No,1,Yes,Low,0.4,66,3,20,165,1943,2799,13,2,20,Yes,No,No,0
100333,1092,No,0.3,Yes,2,No,Low,0.0,128,0,31,1372,1636,2450,16,6,0,Yes,Yes,Yes,0
100334,535,No,2.7,No,1,No,Low,0.0,84,2,3,1254,1671,954,11,11,20,No,No,Yes,0
100335,1110,No,1.5,No,1,No,Medium,0.2,164,1,8,327,1257,2254,14,6,21,No,Yes,Yes,0
100336,1500,No,0.3,No,5,Yes,Medium,1.3,224,3,12,348,1751,2374,17,16,22,Yes,Yes,Yes,0
100337,1504,No,1.5,No,12,Yes,Medium,0.7,142,8,15,507,973,2806,7,2,7,Yes,No,Yes,1
100338,799,Yes,1.1,Yes,2,No,Medium,0.8,181,1,10,1102,1421,1935,16,5,11,Yes,No,No,0
100339,553,Yes,2.2,Yes,0,Yes,Low,0.7,136,2,1,1287,1892,3300,12,10,20,Yes,No,No,0
100340,1490,No,3.4,No,2,Yes,Medium,0.5,207,7,4,771,1770,783,27,18,3,Yes,Yes,Yes,0
100341,504,Yes,0.5,Yes,2,Yes,Medium,0.9,172,5,14,280,1795,2085,13,5,8,Yes,No,No,0
100342,1050,Yes,3.0,Yes,7,No,Low,0.1,197,2,22,181,1418,4058,18,6,22,Yes,Yes,Yes,0
100343,1917,No,3.6,No,2,Yes,Low,0.0,132,1,4,430,1211,1355,3,2,2,Yes,Yes,Yes,0
100344,1330,No,0.9,No,6,Yes,Medium,0.8,84,4,12,462,1304,3269,19,6,8,Yes,Yes,No,1
100345,1659,Yes,1.6,Yes,1,Yes,Medium,0.4,213,0,3,853,1094,622,3,7,29,Yes,Yes,Yes,0
100346,529,Yes,1.4,Yes,2,No,Medium,0.5,178,8,6,357,490,2748,17,0,15,Yes,Yes,No,0
100347,1368,Yes,1.2,Yes,8,Yes,Low,0.3,192,3,11,205,1082,752,18,14,14,Yes,Yes,Yes,0
100348,1657,No,0.4,No,2,Yes,Low,0.7,97,8,8,439,564,2416,12,5,9,Yes,Yes,No,0
100349,574,Yes,2.0,Yes,0,Yes,Medium,0.5,118,6,2,382,1364,1303,8,4,2,Yes,No,Yes,0
100350,1313,Yes,0.5,No,3,No,High,0.2,146,6,3,163,1087,851,17,2,6,Yes,Yes,No,0
100351,601,No,2.1,No,4,No,Medium,0.3,101,4,18,509,548,918,9,1,12,No,No,No,0
100352,1491,No,1.6,Yes,3,Yes,Medium,1.1,67,4,17,326,782,3947,14,10,21,Yes,Yes,Yes,0
100353,1588,Yes,2.5,No,12,Yes,Low,0.3,148,5,20,146,822,2506,5,3,11,Yes,No,No,0
100354,882,Yes,4.0,Yes,0,Yes,High,0.5,225,5,1,787,1062,2244,9,8,1,Yes,Yes,Yes,0
100355,1252,Yes,2.6,No,8,No,Medium,0.1,167,4,8,322,1795,288,11,11,21,Yes,No,No,0
100356,1999,Yes,0.7,Yes,2,Yes,Low,0.6,85,8,4,669,710,456,11,8,6,Yes,Yes,No,0
100357,591,No,2.1,Yes,18,Yes,Low,0.5,196,7,20,952,1726,704,14,5,4,Yes,Yes,Yes,0
100358,1661,No,0.5,Yes,4,Yes,Medium,1.0,199,7,6,352,1094,3591,6,6,5,Yes,No,No,0
100359,1569,Yes,0.9,Yes,2,Yes,Medium,0.0,33,8,11,1336,1620,3390,17,15,5,Yes,Yes,Yes,1
100360,657,Yes,1.9,Yes,2,No,Medium,0.1,110,8,8,705,1905,783,6,1,11,Yes,Yes,No,0
100361,1204,No,2.9,No,4,Yes,Low,0.2,49,9,0,282,616,2534,13,5,24,Yes,No,Yes,0
100362,2195,Yes,0.5,Yes,2,Yes,Low,1.6,86,1,13,1271,1684,1700,13,3,24,Yes,Yes,Yes,1
100363,1451,Yes,1.8,Yes,0,No,Medium,0.2,184,7,18,90,1480,821,15,5,13,Yes,No,Yes,0
100364,1523,No,1.5,No,2,No,High,0.0,168,5,1,1103,1940,3488,13,7,23,No,No,Yes,1
100365,820,Yes,0.9,Yes,0,No,High,0.1,65,1,2,301,624,3875,21,14,10,Yes,No,Yes,0
100366,1668,Yes,3.3,Yes,9,Yes,Medium,1.6,73,2,8,285,1498,2921,7,1,29,Yes,Yes,Yes,0
100367,627,No,1.8,No,2,No,Medium,0.8,142,3,8,211,507,896,17,6,14,No,No,No,0
100368,1048,Yes,1.5,No,2,Yes,Medium,1.0,182,1,4,29,1670,2146,11,10,2,Yes,No,No,0
100369,1241,Yes,1.9,Yes,1,No,High,0.0,235,6,5,1110,1424,492,9,4,7,No,Yes,No,0
100370,1575,No,2.5,Yes,0,Yes,Low,0.2,185,7,20,492,818,2182,7,3,17,Yes,Yes,No,0
100371,1368,Yes,2.7,Yes,17,Yes,Medium,1.2,192,12,22,153,917,2334,20,10,7,Yes,Yes,Yes,0
100372,1432,Yes,2.9,Yes,1,Yes,Low,0.3,180,8,1,372,1795,3339,8,0,18,Yes,Yes,Yes,0
100373,1792,No,2.2,Yes,0,Yes,Low,0.5,159,8,1,990,988,307,9,3,3,Yes,Yes,Yes,0
100374,1382,No,2.9,No,1,Yes,High,0.2,163,0,5,868,1662,2790,11,5,15,Yes,No,Yes,1
100375,1339,Yes,0.5,Yes,10,Yes,Medium,0.5,80,4,11,833,1441,867,8,3,3,Yes,Yes,No,0
100376,1622,No,1.1,Yes,2,Yes,High,0.1,109,2,4,116,1385,2977,6,2,3,Yes,Yes,Yes,0
100377,774,No,0.5,Yes,2,Yes,Low,0.5,188,2,9,1480,1731,2944,8,6,2,Yes,Yes,Yes,0
100378,1885,No,2.4,Yes,12,Yes,Low,0.6,92,4,15,1406,1517,1277,9,6,16,Yes,No,Yes,0
100379,544,Yes,0.5,Yes,2,Yes,Low,0.2,129,5,15,227,610,1675,13,4,17,Yes,Yes,No,0
100380,1919,Yes,0.8,Yes,10,Yes,Low,0.4,172,3,17,1782,1821,3235,17,6,12,Yes,Yes,Yes,1
100381,491,Yes,0.4,No,12,Yes,Medium,0.5,234,5,23,687,1021,1468,4,8,11,Yes,Yes,Yes,0
100382,1540,No,0.7,Yes,0,Yes,Medium,0.1,157,7,1,318,831,1161,11,8,5,Yes,No,No,0
100383,1168,Yes,2.2,Yes,4,Yes,Low,1.0,241,1,18,790,1547,1770,15,15,1,Yes,Yes,Yes,0
100384,1450,No,2.1,No,1,No,Medium,0.6,114,5,4,1573,1639,794,11,5,9,No,Yes,Yes,0
100385,1983,No,1.6,Yes,12,Yes,Medium,0.3,72,8,20,655,895,2376,14,12,1,Yes,Yes,No,1
100386,1617,No,3.0,Yes,1,No,High,0.9,211,1,0,9,2031,3034,5,5,8,No,Yes,No,0
100387,557,No,0.5,Yes,3,No,Low,0.2,88,6,4,321,713,2622,17,16,16,No,No,No,0
100388,1181,No,2.3,No,12,Yes,High,0.6,116,2,16,385,831,2020,6,0,18,Yes,Yes,No,0
100389,1419,No,1.0,No,16,No,Low,0.1,109,1,18,3,918,507,19,1,3,Yes,Yes,Yes,0
100390,768,No,0.5,Yes,0,No,Low,0.9,159,2,1,637,991,1145,19,1,7,No,No,Yes,0
100391,1039,No,1.3,No,0,Yes,Low,0.8,200,8,0,1428,1827,1619,7,1,10,Yes,Yes,Yes,0
100392,1688,No,2.5,No,0,Yes,Medium,0.2,170,7,0,650,864,3984,17,14,8,Yes,Yes,Yes,0
100393,1719,Yes,2.1,Yes,0,No,Medium,0.1,187,3,1,417,520,2610,10,1,11,Yes,Yes,Yes,1
100394,1872,No,0.5,No,5,Yes,Medium,0.5,172,4,10,672,1088,2273,8,4,8,Yes,No,Yes,1
100395,,No,0.8,,,Yes,,0.1,197,2,13,,1220,,16,12,2,Yes,No,No,0
100396,680,Yes,2.9,Yes,3,Yes,Medium,0.1,78,3,6,639,1587,1997,3,2,18,Yes,Yes,Yes,0
100397,924,No,2.1,Yes,0,No,Medium,0.9,73,1,14,1577,1759,1750,7,1,9,No,Yes,No,0
100398,1117,No,0.5,No,1,No,Low,0.6,144,7,8,798,817,2895,7,6,16,Yes,Yes,No,0
100399,1328,Yes,1.2,No,7,Yes,Low,0.8,93,9,14,3,806,1668,13,4,22,Yes,No,Yes,0
100400,1095,Yes,2.6,Yes,0,Yes,Medium,0.7,103,4,5,838,1066,3209,13,11,8,Yes,Yes,Yes,1
100401,1992,Yes,0.1,No,3,Yes,High,1.0,193,4,3,1162,1480,3155,20,5,4,Yes,Yes,Yes,1
100402,771,Yes,0.5,Yes,0,Yes,Medium,0.1,157,3,17,776,1247,920,16,2,10,Yes,Yes,Yes,0
100403,1937,Yes,1.7,,,No,,0.6,189,1,19,,1767,3321,5,4,14,Yes,Yes,No,1
100404,1192,Yes,0.9,Yes,1,Yes,Medium,0.6,118,2,7,457,962,3402,12,18,10,Yes,No,No,1
100405,1197,Yes,1.1,Yes,0,Yes,Medium,0.8,144,3,12,264,566,443,1,8,17,Yes,Yes,No,0
100406,2019,Yes,2.2,No,12,No,Low,0.8,205,8,12,1998,1946,1862,18,1,12,No,No,Yes,0
100407,784,Yes,1.1,Yes,7,No,High,0.2,199,2,6,616,1545,3431,2,1,0,No,Yes,Yes,0
100408,1063,No,2.0,No,0,No,Medium,0.2,86,6,7,201,582,2668,12,5,19,No,No,No,0
100409,682,No,2.8,Yes,5,No,Medium,1.2,261,0,14,358,916,3406,14,4,15,No,Yes,No,0
100410,774,Yes,0.6,Yes,2,Yes,Low,0.4,136,1,4,1713,1865,2614,7,0,14,Yes,Yes,Yes,0
100411,1944,Yes,2.4,Yes,4,Yes,High,0.5,155,1,1,1160,2005,548,11,3,27,Yes,Yes,No,0
100412,1346,Yes,2.2,Yes,5,No,Medium,0.1,105,7,7,650,1018,2466,15,7,17,Yes,No,Yes,1
100413,1010,Yes,0.2,No,7,Yes,High,0.8,182,8,18,66,783,171,18,6,4,Yes,No,Yes,0
100414,658,Yes,2.7,No,0,Yes,Low,0.9,103,7,3,1156,1750,3587,14,11,20,Yes,No,No,0
100415,904,No,0.8,Yes,24,Yes,Low,1.0,69,4,35,1760,1983,1395,23,3,17,Yes,Yes,Yes,0
100416,1834,No,2.1,No,7,Yes,Medium,0.1,99,4,11,0,1987,3692,13,0,16,Yes,Yes,No,0
100417,900,No,3.0,Yes,0,Yes,High,0.5,181,1,0,394,899,3016,3,5,3,Yes,Yes,Yes,0
100418,1807,No,3.3,Yes,4,Yes,Low,1.8,227,9,16,933,1000,1809,10,8,6,Yes,No,Yes,1
100419,1045,Yes,2.8,No,11,No,Medium,0.3,123,8,13,493,618,3115,14,8,5,No,Yes,Yes,1
100420,1306,Yes,0.0,No,15,Yes,Low,0.4,121,7,24,23,1601,1935,1,8,19,Yes,Yes,Yes,0
100421,748,No,0.4,Yes,1,No,Medium,0.8,87,8,14,134,746,3860,6,4,17,No,No,No,0
100422,1695,No,2.3,Yes,1,No,Medium,0.4,84,5,10,713,1742,3296,17,6,14,No,No,No,1
100423,,Yes,0.8,,,No,,0.4,165,2,15,,1758,,16,3,11,No,No,Yes,0
100424,1556,Yes,0.5,Yes,0,Yes,Low,0.5,76,0,5,492,1206,1641,22,1,11,Yes,Yes,Yes,0
100425,1613,No,2.1,Yes,2,Yes,Medium,1.1,169,5,19,937,939,1721,12,4,1,Yes,No,Yes,0
100426,733,No,0.8,No,7,No,Low,0.4,138,4,12,202,1787,2648,12,0,19,Yes,Yes,No,0
100427,1670,Yes,3.0,No,14,No,High,0.5,114,8,20,1117,1330,3024,6,0,20,No,No,Yes,1
100428,1324,No,2.0,No,1,No,Medium,0.1,129,1,11,539,699,2335,19,10,0,Yes,No,No,1
100429,909,Yes,0.7,Yes,7,No,Medium,0.1,146,3,9,410,1643,1244,14,10,16,No,Yes,No,0
100430,1888,No,1.1,Yes,9,Yes,High,1.0,96,3,20,598,1250,3144,17,0,0,Yes,Yes,Yes,1
100431,960,Yes,0.7,No,3,Yes,Medium,1.0,179,8,12,1241,1836,1529,17,3,15,Yes,No,Yes,0
100432,1798,Yes,0.3,No,7,No,Low,0.6,119,5,25,544,1598,2840,14,8,28,Yes,Yes,Yes,0
100433,1194,No,2.3,No,6,Yes,Medium,0.2,165,2,12,494,509,313,15,1,19,Yes,Yes,No,0
100434,,Yes,2.8,,,Yes,,1.0,119,6,20,,527,,17,16,9,Yes,No,No,0
100435,694,Yes,1.8,Yes,15,No,Medium,0.4,193,4,20,983,1230,3676,12,8,5,Yes,No,Yes,0
100436,909,Yes,0.5,Yes,9,No,Medium,0.4,97,3,10,290,773,594,12,0,4,Yes,Yes,Yes,0
100437,1269,Yes,0.6,Yes,1,Yes,High,0.4,207,6,5,1134,1404,374,9,3,8,Yes,Yes,No,0
100438,1158,No,0.5,Yes,4,No,Low,1.0,186,1,8,544,588,767,14,6,20,Yes,Yes,Yes,0
100439,1507,Yes,2.5,Yes,12,No,Medium,0.7,141,2,14,115,1182,893,19,6,5,No,No,No,0
100440,465,Yes,2.9,Yes,1,Yes,Low,0.4,95,1,27,606,776,1578,20,15,9,Yes,No,Yes,0
100441,859,No,2.3,Yes,7,Yes,Low,1.0,166,5,12,696,1372,211,2,5,20,Yes,No,No,0
100442,1347,No,0.7,No,1,No,High,1.4,185,5,3,1186,1261,436,12,9,25,Yes,Yes,Yes,0
100443,,No,1.1,,,No,,0.5,100,,14,,1402,,10,1,11,Yes,No,,1
100444,1725,Yes,3.3,Yes,8,Yes,High,1.0,176,0,17,877,952,2380,15,3,15,Yes,No,Yes,1
100445,1574,Yes,1.0,No,1,Yes,Medium,0.7,122,9,2,779,1359,1331,15,15,15,Yes,Yes,Yes,0
100446,691,Yes,2.7,Yes,4,Yes,Medium,0.9,108,4,8,951,962,424,5,3,15,Yes,Yes,Yes,0
100447,766,No,1.6,Yes,0,Yes,Medium,0.4,101,4,1,1258,1993,2688,8,2,20,Yes,No,No,0
100448,1586,No,0.6,Yes,4,No,High,0.8,220,10,10,740,772,1500,19,5,4,Yes,No,Yes,1
100449,887,No,1.2,No,6,No,Low,0.6,209,0,25,483,1234,624,3,1,16,No,No,No,0
100450,1174,No,0.9,No,3,Yes,Low,0.9,95,8,18,729,1704,3316,15,3,2,Yes,No,Yes,0
100451,1760,Yes,0.7,Yes,23,Yes,Medium,0.4,151,5,24,495,1047,2781,13,0,5,Yes,No,Yes,1
100452,1027,Yes,0.8,No,7,No,Low,1.0,146,7,11,338,534,1234,7,4,14,Yes,No,Yes,0
100453,1708,No,0.8,No,8,Yes,Low,0.9,197,4,16,263,1345,1247,19,16,16,Yes,No,No,0
100454,1224,No,0.5,No,16,Yes,Low,0.4,109,6,18,747,826,506,10,0,11,Yes,Yes,Yes,0
100455,1209,Yes,0.4,No,2,No,Low,1.0,89,8,8,303,560,499,16,7,14,Yes,Yes,Yes,0
100456,1860,Yes,1.5,Yes,10,Yes,High,0.2,132,1,17,175,721,2490,19,2,8,Yes,No,Yes,0
100457,985,Yes,2.1,Yes,17,Yes,Low,0.1,209,8,25,1285,1365,3115,4,2,14,Yes,Yes,No,0
100458,686,Yes,0.5,No,11,No,Low,0.3,91,6,15,1109,1392,570,7,6,19,No,Yes,No,0
100459,696,Yes,0.2,Yes,0,Yes,Low,1.3,243,2,1,429,634,3622,3,0,29,Yes,Yes,Yes,0
100460,1770,Yes,2.3,No,0,No,Low,0.6,183,6,5,1098,1373,3785,13,10,14,Yes,No,Yes,0
100461,1499,Yes,1.5,No,14,No,Low,0.9,174,7,20,185,839,2314,17,9,6,Yes,Yes,Yes,0
